Expediente,Fecha,Nombre,Link
CFP 9608/2018,25/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8836106&tipo=corrupcion-administrativa
CFP 9608/2018,25/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8836180&tipo=corrupcion-administrativa
CFP 9608/2018,21/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8840763&tipo=corrupcion-administrativa
CFP 9608/2018,21/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8825804&tipo=corrupcion-administrativa
CFP 9608/2018,20/11/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=8823936&tipo=corrupcion-administrativa
CFP 9608/2018,31/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8773655&tipo=corrupcion-administrativa
CFP 9608/2018,17/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8702774&tipo=corrupcion-administrativa
CFP 9608/2018,17/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8702624&tipo=corrupcion-administrativa
CFP 9608/2018,17/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8702784&tipo=corrupcion-administrativa
CFP 9608/2018,17/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8702602&tipo=corrupcion-administrativa
CFP 9608/2018,17/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8702588&tipo=corrupcion-administrativa
CFP 9608/2018,07/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8704068&tipo=corrupcion-administrativa
CFP 9608/2018,02/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8650350&tipo=corrupcion-administrativa
CFP 9608/2018,30/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8650835&tipo=corrupcion-administrativa
CFP 9608/2018,30/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8638495&tipo=corrupcion-administrativa
CFP 9608/2018,30/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8638692&tipo=corrupcion-administrativa
CFP 9608/2018,17/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8579599&tipo=corrupcion-administrativa
CFP 9608/2018,13/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8568960&tipo=corrupcion-administrativa
CFP 9608/2018,11/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8557080&tipo=corrupcion-administrativa
CFP 9608/2018,10/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8552100&tipo=corrupcion-administrativa
CFP 9608/2018,26/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8486496&tipo=corrupcion-administrativa
CFP 9608/2018,23/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8478849&tipo=corrupcion-administrativa
CFP 9608/2018,23/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8478786&tipo=corrupcion-administrativa
CFP 9608/2018,23/08/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8478880&tipo=corrupcion-administrativa
CFP 9608/2018,26/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8381064&tipo=corrupcion-administrativa
CFP 9608/2018,26/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8380988&tipo=corrupcion-administrativa
CFP 9608/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8405990&tipo=corrupcion-administrativa
CFP 9608/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8370790&tipo=corrupcion-administrativa
CFP 9608/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8370850&tipo=corrupcion-administrativa
CFP 9608/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8371206&tipo=corrupcion-administrativa
CFP 9608/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8372121&tipo=corrupcion-administrativa
CFP 9608/2018,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8372102&tipo=corrupcion-administrativa
CFP 9608/2018,05/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8329372&tipo=corrupcion-administrativa
CFP 9608/2018,05/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8329443&tipo=corrupcion-administrativa
CFP 9608/2018,14/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8244767&tipo=corrupcion-administrativa
CFP 9608/2018,14/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8244831&tipo=corrupcion-administrativa
CFP 9608/2018,14/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8244738&tipo=corrupcion-administrativa
CFP 9608/2018,03/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8186299&tipo=corrupcion-administrativa
CFP 9608/2018,21/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8130817&tipo=corrupcion-administrativa
CFP 9608/2018,17/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8116341&tipo=corrupcion-administrativa
CFP 9608/2018,17/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8116343&tipo=corrupcion-administrativa
CFP 9608/2018,15/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8102216&tipo=corrupcion-administrativa
CFP 9608/2018,15/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8101345&tipo=corrupcion-administrativa
CFP 9608/2018,15/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8101716&tipo=corrupcion-administrativa
CFP 9608/2018,09/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8077399&tipo=corrupcion-administrativa
CFP 9608/2018,30/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8036187&tipo=corrupcion-administrativa
CFP 9608/2018,30/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8036189&tipo=corrupcion-administrativa
CFP 9608/2018,22/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7989675&tipo=corrupcion-administrativa
CFP 9608/2018,16/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7972263&tipo=corrupcion-administrativa
CFP 9608/2018,15/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7967741&tipo=corrupcion-administrativa
CFP 9608/2018,12/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7959654&tipo=corrupcion-administrativa
CFP 9608/2018,09/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7935571&tipo=corrupcion-administrativa
CFP 9608/2018,01/04/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7901833&tipo=corrupcion-administrativa
CFP 9608/2018,25/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7865075&tipo=corrupcion-administrativa
CFP 9608/2018,25/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7867025&tipo=corrupcion-administrativa
CFP 9608/2018,25/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7867552&tipo=corrupcion-administrativa
CFP 9608/2018,25/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7867166&tipo=corrupcion-administrativa
CFP 9608/2018,20/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7854505&tipo=corrupcion-administrativa
CFP 9608/2018,19/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7841609&tipo=corrupcion-administrativa
CFP 9608/2018,15/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7830234&tipo=corrupcion-administrativa
CFP 9608/2018,13/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7819125&tipo=corrupcion-administrativa
CFP 9608/2018,12/03/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7824753&tipo=corrupcion-administrativa
CFP 9608/2018,26/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7760926&tipo=corrupcion-administrativa
CFP 9608/2018,26/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7761099&tipo=corrupcion-administrativa
CFP 9608/2018,25/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7755534&tipo=corrupcion-administrativa
CFP 9608/2018,20/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7736546&tipo=corrupcion-administrativa
CFP 9608/2018,19/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7732586&tipo=corrupcion-administrativa
CFP 9608/2018,19/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7729940&tipo=corrupcion-administrativa
CFP 9608/2018,14/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7713200&tipo=corrupcion-administrativa
CFP 9608/2018,14/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7714199&tipo=corrupcion-administrativa
CFP 9608/2018,14/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7714358&tipo=corrupcion-administrativa
CFP 9608/2018,12/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7700445&tipo=corrupcion-administrativa
CFP 9608/2018,12/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7702208&tipo=corrupcion-administrativa
CFP 9608/2018,12/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7700248&tipo=corrupcion-administrativa
CFP 9608/2018,07/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7689462&tipo=corrupcion-administrativa
CFP 9608/2018,05/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7712719&tipo=corrupcion-administrativa
CFP 9608/2018,05/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7677635&tipo=corrupcion-administrativa
CFP 9608/2018,01/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7664444&tipo=corrupcion-administrativa
CFP 9608/2018,01/02/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7664562&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657490&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657543&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657379&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657489&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657334&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657438&tipo=corrupcion-administrativa
CFP 9608/2018,15/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657374&tipo=corrupcion-administrativa
CFP 9608/2018,11/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7656968&tipo=corrupcion-administrativa
CFP 9608/2018,09/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7656339&tipo=corrupcion-administrativa
CFP 9608/2018,07/01/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7655667&tipo=corrupcion-administrativa
CFP 9608/2018,28/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7653233&tipo=corrupcion-administrativa
CFP 9608/2018,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7644265&tipo=corrupcion-administrativa
CFP 9608/2018,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7644103&tipo=corrupcion-administrativa
CFP 9608/2018,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7644060&tipo=corrupcion-administrativa
CFP 9608/2018,27/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7649401&tipo=corrupcion-administrativa
CFP 9608/2018,26/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7639828&tipo=corrupcion-administrativa
CFP 9608/2018,20/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7624611&tipo=corrupcion-administrativa
CFP 9608/2018,20/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7625627&tipo=corrupcion-administrativa
CFP 9608/2018,20/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7624735&tipo=corrupcion-administrativa
CFP 9608/2018,20/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7624546&tipo=corrupcion-administrativa
CFP 9608/2018,20/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7624265&tipo=corrupcion-administrativa
CFP 9608/2018,19/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7617803&tipo=corrupcion-administrativa
CFP 9608/2018,18/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7608596&tipo=corrupcion-administrativa
CFP 9608/2018,14/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7596720&tipo=corrupcion-administrativa
CFP 9608/2018,10/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7574496&tipo=corrupcion-administrativa
CFP 9608/2018,06/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7559248&tipo=corrupcion-administrativa
CFP 9608/2018,04/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7546690&tipo=corrupcion-administrativa
CFP 9608/2018,04/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7546526&tipo=corrupcion-administrativa
CFP 9608/2018,04/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7546751&tipo=corrupcion-administrativa
CFP 9608/2018,04/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7546861&tipo=corrupcion-administrativa
CFP 9608/2018,04/12/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7546450&tipo=corrupcion-administrativa
CFP 9608/2018,29/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7532037&tipo=corrupcion-administrativa
CFP 9608/2018,29/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7533649&tipo=corrupcion-administrativa
CFP 9608/2018,29/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7531760&tipo=corrupcion-administrativa
CFP 9608/2018,26/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7512330&tipo=corrupcion-administrativa
CFP 9608/2018,23/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7504857&tipo=corrupcion-administrativa
CFP 9608/2018,21/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7489490&tipo=corrupcion-administrativa
CFP 9608/2018,21/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7489530&tipo=corrupcion-administrativa
CFP 9608/2018,21/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7489551&tipo=corrupcion-administrativa
CFP 9608/2018,21/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7489748&tipo=corrupcion-administrativa
CFP 9608/2018,20/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7486831&tipo=corrupcion-administrativa
CFP 9608/2018,20/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7486667&tipo=corrupcion-administrativa
CFP 9608/2018,20/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7486659&tipo=corrupcion-administrativa
CFP 9608/2018,15/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7492075&tipo=corrupcion-administrativa
CFP 9608/2018,12/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7460586&tipo=corrupcion-administrativa
CFP 9608/2018,12/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7460568&tipo=corrupcion-administrativa
CFP 9608/2018,02/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7419481&tipo=corrupcion-administrativa
CFP 9608/2018,02/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7418685&tipo=corrupcion-administrativa
CFP 9608/2018,29/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7418489&tipo=corrupcion-administrativa
CFP 9608/2018,25/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7392479&tipo=corrupcion-administrativa
CFP 9608/2018,25/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7380839&tipo=corrupcion-administrativa
CFP 9608/2018,23/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7361852&tipo=corrupcion-administrativa
CFP 9608/2018,23/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7361738&tipo=corrupcion-administrativa
CFP 9608/2018,23/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7364425&tipo=corrupcion-administrativa
CFP 9608/2018,23/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7361912&tipo=corrupcion-administrativa
CFP 9608/2018,23/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7361834&tipo=corrupcion-administrativa
CFP 9608/2018,19/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7345447&tipo=corrupcion-administrativa
CFP 9608/2018,19/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7355832&tipo=corrupcion-administrativa
CFP 9608/2018,18/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7335720&tipo=corrupcion-administrativa
CFP 9608/2018,12/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7314213&tipo=corrupcion-administrativa
CFP 9608/2018,12/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7313850&tipo=corrupcion-administrativa
CFP 9608/2018,12/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7314717&tipo=corrupcion-administrativa
CFP 9608/2018,10/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7302556&tipo=corrupcion-administrativa
CFP 9608/2018,05/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7289414&tipo=corrupcion-administrativa
CFP 9608/2018,05/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7284331&tipo=corrupcion-administrativa
CFP 9608/2018,05/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7282932&tipo=corrupcion-administrativa
CFP 9608/2018,02/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7264936&tipo=corrupcion-administrativa
CFP 9608/2018,02/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7264693&tipo=corrupcion-administrativa
